LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
DU4475	3	2	3	2	2	2	2	6.1127	5.96301164759943	1.76553474636298	6.11623997946937	1.78659636189081	6.5943995	2.62760683812965	6.1127	5.96301164759943	1.76553474636298	6.11623997946937	1.78659636189081	6.5943995	2.62760683812965
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
KELLY	2	2	1	3	2	2	2	6.0454865	6.68943894979436	0	0.0426443374084937	0.565597175854225	6.96763	2.39780296186249	6.0454865	6.68943894979436	0	0.0426443374084937	0.565597175854225	6.96763	2.39780296186249
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
SKNAS	2	2	2	2	2	2	2	6.145066	4.79960542245267	0	2.51601514700366	6.08958289312471	6.078311	4.99684064779537	6.145066	4.79960542245267	0	2.51601514700366	6.08958289312471	6.078311	4.99684064779537
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
RERFLCAI	2	2	3	2	3	3	2	6.449396	5.26077843189343	1.33342373372519	1.72683121703249	8.81005744243743	5.987776	5.67779010121666	6.449396	5.26077843189343	1.33342373372519	1.72683121703249	8.81005744243743	5.987776	5.67779010121666
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
CALU6	2	3	3	3	3	2	3	6.460579	5.01256867350306	0.070389327891398	3.04788732939655	6.04526821513853	6.4467525	5.61559285651096	6.460579	5.01256867350306	0.070389327891398	3.04788732939655	6.04526821513853	6.4467525	5.61559285651096
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
KP4	3	3	4	3	3	2	3	6.3816295	5.67185946824748	0.111031312388744	0.0840642647884745	5.06263982828646	6.196922	4.73172632271578	6.3816295	5.67185946824748	0.111031312388744	0.0840642647884745	5.06263982828646	6.196922	4.73172632271578
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
SNU213	1	2	2	4	4	2	2	6.6593537	5.12928301694497	0.443606651475615	0.704871964456353	7.47427378772256	7.2854023	6.13134253912326	6.6593537	5.12928301694497	0.443606651475615	0.704871964456353	7.47427378772256	7.2854023	6.13134253912326
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
HDLM2	2	2	2	1	2	3	2	6.2761245	6.48574882137778	0.0143552929770701	0.0565835283663675	3.23878685958712	6.010556	2.43562859405209	6.2761245	6.48574882137778	0.0143552929770701	0.0565835283663675	3.23878685958712	6.010556	2.43562859405209
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
SNU245	3	2	4	3	3	2	5	5.8902035	5.43396093112118	0.632268215499513	2.91456452349394	5.20241772157518	7.8101215	4.02945288578697	5.8902035	5.43396093112118	0.632268215499513	2.91456452349394	5.20241772157518	7.8101215	4.02945288578697
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
AM38	2	2	2	2	2	3	2	6.054631	4.22573765346606	0.124328135002202	3.69821847822441	9.12062669153132	6.1170716	6.66689858244059	6.054631	4.22573765346606	0.124328135002202	3.69821847822441	9.12062669153132	6.1170716	6.66689858244059
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
HPAC	2	2	3	3	3	2	4	5.8760257	4.72246602447109	0.831877241191673	0.0840642647884745	4.6246858105254	5.9900475	3.9429835981871	5.8760257	4.72246602447109	0.831877241191673	0.0840642647884745	4.6246858105254	5.9900475	3.9429835981871
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
SUDHL10	3	2	3	2	2	2	2	6.0386996	4.74416109557041	0.0143552929770701	0.124328135002202	0.773996325111173	6.2564445	0.321928094887362	6.0386996	4.74416109557041	0.0143552929770701	0.124328135002202	0.773996325111173	6.2564445	0.321928094887362
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
HS852T	2	2	2	2	2	2	2	5.9710836	6.42777376237852	0.333423733725192	4.11519974938544	7.99140846676479	6.332171	4.78816365703777	5.9710836	6.42777376237852	0.333423733725192	4.11519974938544	7.99140846676479	6.332171	4.78816365703777
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
HCC38	4	1	2	2	2	3	1	6.5730414	6.53915881110803	1.20789285164133	4.77557736093065	5.96532254836725	6.2785425	4.13422093976063	6.5730414	6.53915881110803	1.20789285164133	4.77557736093065	5.96532254836725	6.2785425	4.13422093976063
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
HCC1419	2	2	1	5	3	2	2	6.0024776	7.56048569446273	0	6.74859540599096	1.41142624572647	6.023699	0.815575428862573	6.0024776	7.56048569446273	0	6.74859540599096	1.41142624572647	6.023699	0.815575428862573
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
COV362	2	2	2	2	3	2	1	6.1580544	6.77912836925098	0.411426245726465	1.87970576628229	7.68495896159385	6.699885	3.61588707391606	6.1580544	6.77912836925098	0.411426245726465	1.87970576628229	7.68495896159385	6.699885	3.61588707391606
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
SNU840	1	2	2	4	3	2	4	5.8977246	4.77241355474848	0.0143552929770701	3.6667565918848	4.9518675043269	6.1787148	6.44443516757309	5.8977246	4.77241355474848	0.0143552929770701	3.6667565918848	4.9518675043269	6.1787148	6.44443516757309
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
KP2	2	1	2	2	2	2	1	5.9481335	4.96993327469786	0.0143552929770701	3.38956681176273	4.38543103719352	7.014132	4.4276061727819	5.9481335	4.96993327469786	0.0143552929770701	3.38956681176273	4.38543103719352	7.014132	4.4276061727819
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
NCIH1755	3	2	4	4	3	2	4	6.017254	5.76977173924945	0.137503523749935	0.0426443374084937	6.84410942136841	8.381845	6.59499633654093	6.017254	5.76977173924945	0.137503523749935	0.0426443374084937	6.84410942136841	8.381845	6.59499633654093
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
HS840T	2	2	2	2	2	2	2	6.373822	5.42727093517359	1.74846123300404	4.58135124716878	8.05441438791731	6.188045	6.64010029789039	6.373822	5.42727093517359	1.74846123300404	4.58135124716878	8.05441438791731	6.188045	6.64010029789039
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
TOLEDO	3	2	3	3	3	2	2	6.846117	4.25096157353322	1.48542682717024	0.765534746362977	0.432959407276106	7.7756433	1.94485844580754	6.846117	4.25096157353322	1.48542682717024	0.765534746362977	0.432959407276106	7.7756433	1.94485844580754
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
NUDUL1	2	2	2	2	2	2	2	6.711082	5.51696065989882	0	0.0840642647884745	1.61823865559545	6.2738886	1.20163386116965	6.711082	5.51696065989882	0	0.0840642647884745	1.61823865559545	6.2738886	1.20163386116965
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
BT549	2	1	1	2	1	2	1	5.981168	5.64731450954714	0.356143810225275	3.16027483140859	6.93262815702213	6.1091514	5.99638874644762	5.981168	5.64731450954714	0.356143810225275	3.16027483140859	6.93262815702213	6.1091514	5.99638874644762
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
SNU466	4	2	4	2	2	3	2	5.87578	5.90038381666693	0	3.3305584000308	5.84071499114108	6.0520244	5.1606782132205	5.87578	5.90038381666693	0	3.3305584000308	5.84071499114108	6.0520244	5.1606782132205
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
NCIH209	3	2	3	2	2	2	2	6.154413	6.27444804392521	3.41683974191283	0.070389327891398	0.31034012061215	7.407778	4.10181813422741	6.154413	6.27444804392521	3.41683974191283	0.070389327891398	0.31034012061215	7.407778	4.10181813422741
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
OV90	3	1	1	2	2	2	3	7.543805	4.78031009904338	0.31034012061215	0.0976107966264223	3.13914201914569	6.2445064	7.0503928599799	7.543805	4.78031009904338	0.31034012061215	0.0976107966264223	3.13914201914569	6.2445064	7.0503928599799
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
NCIH841	3	2	4	3	3	2	3	6.027906	5.20437551131909	0.978195629681652	0.84799690655495	2.45154083301783	6.1820965	1.11769504266975	6.027906	5.20437551131909	0.978195629681652	0.84799690655495	2.45154083301783	6.1820965	1.11769504266975
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
KLE	2	2	3	4	2	2	1	5.9425144	5.33521168170579	0.16349873228288	1.43295940727611	1.98550043030488	6.061992	4.22265002245148	5.9425144	5.33521168170579	0.16349873228288	1.43295940727611	1.98550043030488	6.061992	4.22265002245148
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
NB4	3	2	2	2	2	2	1	6.0130157	4.57893871309339	0.0143552929770701	0.622930350920177	4.3819754785573	5.8819094	4.67129337248158	6.0130157	4.57893871309339	0.0143552929770701	0.622930350920177	4.3819754785573	5.8819094	4.67129337248158
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
EM2	2	2	2	2	2	2	2	6.70044	5.96901230751632	2.19219416528334	0.0426443374084937	3.10433665981474	7.374431	4.43629511983936	6.70044	5.96901230751632	2.19219416528334	0.0426443374084937	3.10433665981474	7.374431	4.43629511983936
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
OUMS23	2	2	2	5	3	3	3	6.2883587	5.40394936423287	0.0285691521967709	6.29038753976388	2.53106949272595	6.187451	3.97544676564096	6.2883587	5.40394936423287	0.0285691521967709	6.29038753976388	2.53106949272595	6.187451	3.97544676564096
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
NCIH889	3	4	4	4	3	2	4	5.91934	6.30359811699249	0.356143810225275	0.0426443374084937	0.545968369105293	7.867464	3.09929520433778	5.91934	6.30359811699249	0.356143810225275	0.0426443374084937	0.545968369105293	7.867464	3.09929520433778
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
NCIH2029	2	2	2	2	2	2	2	6.752481	6.2293956531274	2.40871186102943	0.20163386116965	0.263034405833794	6.354558	4.05050169744673	6.752481	6.2293956531274	2.40871186102943	0.20163386116965	0.263034405833794	6.354558	4.05050169744673
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
LAMA84	1	3	2	3	4	2	3	6.20418	6.99310822155539	0.37851162325373	0.0143552929770701	4.50462039240355	5.90665	4.97956810009519	6.20418	6.99310822155539	0.37851162325373	0.0143552929770701	4.50462039240355	5.90665	4.97956810009519
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
SNU1077	2	3	4	5	6	2	7	6.0318804	4.62585493136806	0.298658315564515	1.76128527336162	4.17392693199981	6.9757905	5.4594316186373	6.0318804	4.62585493136806	0.298658315564515	1.76128527336162	4.17392693199981	6.9757905	5.4594316186373
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
SNU5	2	4	7	4	5	3	4	6.233428	5.6167693662935	0.485426827170242	0.0840642647884745	7.08512718021332	6.1908126	5.56620629346551	6.233428	5.6167693662935	0.485426827170242	0.0840642647884745	7.08512718021332	6.1908126	5.56620629346551
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
WM115	3	2	3	2	2	2	2	6.953265	4.95326523901484	0.0426443374084937	6.75328361646088	8.43191541342427	6.3017707	7.64709860726341	6.953265	4.95326523901484	0.0426443374084937	6.75328361646088	8.43191541342427	6.3017707	7.64709860726341
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
ECGI10	2	3	3	4	4	3	3	5.949068	5.91073266190291	1.09085343045111	2.90881290773955	7.37955165336549	5.949068	5.44956137461324	5.949068	5.91073266190291	1.09085343045111	2.90881290773955	7.37955165336549	5.949068	5.44956137461324
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
HS688AT	2	2	2	2	2	2	2	6.299208	6.16027483140859	1.20789285164133	2.6959938131099	6.43712784427281	6.411935	6.19179950106508	6.299208	6.16027483140859	1.20789285164133	2.6959938131099	6.43712784427281	6.411935	6.19179950106508
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
PK1	2	1	2	3	2	3	2	6.0123453	5.11935617703967	0	0.176322772640463	7.25361115194717	6.030336	4.7457751494858	6.0123453	5.11935617703967	0	0.176322772640463	7.25361115194717	6.030336	4.7457751494858
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
EFO21	2	4	3	4	4	3	3	5.860218	5.12101540096137	0.0143552929770701	0.963474123974886	6.88691589584725	5.99458	3.60288440871842	5.860218	5.12101540096137	0.0143552929770701	0.963474123974886	6.88691589584725	5.99458	3.60288440871842
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
IMR32	2	2	2	2	2	2	2	5.861211	5.53729606709084	0	0.0143552929770701	0.475084882948783	6.613237	4.61412086878925	5.861211	5.53729606709084	0	0.0143552929770701	0.475084882948783	6.613237	4.61412086878925
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
NCIH2122	2	2	2	3	2	2	3	6.6968284	3.82273014794452	1.57531233068744	2.37851162325373	4.03738222200308	6.3192205	5.75915583380027	6.6968284	3.82273014794452	1.57531233068744	2.37851162325373	4.03738222200308	6.3192205	5.75915583380027
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
SKNBE2	2	2	2	2	2	2	2	5.896514	5.76606505147495	0.20163386116965	0.070389327891398	0.454175893185802	6.85711	2.86789646399265	5.896514	5.76606505147495	0.20163386116965	0.070389327891398	0.454175893185802	6.85711	2.86789646399265
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
KMRC3	2	2	2	2	2	2	2	5.87578	5.55213110825378	0.505890929729957	0.903038270112912	6.33360262826828	6.3201237	4.4235781709818	5.87578	5.55213110825378	0.505890929729957	0.903038270112912	6.33360262826828	6.3201237	4.4235781709818
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
KARPAS422	2	2	2	2	2	2	2	6.0916996	6.78894666657714	0.0840642647884745	0.0285691521967709	0.782408564927373	7.8434815	0.20163386116965	6.0916996	6.78894666657714	0.0840642647884745	0.0285691521967709	0.782408564927373	7.8434815	0.20163386116965
LINE	CNV_MIR335	CNV_JUND	CNV_FOXP2	CNV_TFAP2C	CNV_FOSL1	CNV_MIR16-2	CNV_PLAUR	MIR335	JUND	FOXP2	TFAP2C	FOSL1	MIR16-2	PLAUR	T0_MIR335	T0_JUND	T0_FOXP2	T0_TFAP2C	T0_FOSL1	T0_MIR16-2	T0_PLAUR
SNU886	2	2	2	2	2	2	3	6.087463	6.35966172233388	0.584962500721156	0.0565835283663675	6.40667271575583	6.044394	4.92314918047231	6.087463	6.35966172233388	0.584962500721156	0.0565835283663675	6.40667271575583	6.044394	4.92314918047231
